STT,Thong_Tin,Label
2024,Nếu tỷ lệ ngày nghỉ ốm vượt quá 20% thì việc cho thi hay không cho thi do giảng viên phụ trách học phần quyết định. ,Quy_Che_Quy_Dinh
2025,Điều 15. Nghỉ học tạm thời ,Quy_Che_Quy_Dinh
2026,"1. Sinh viên được quyền viết đơn gửi Hiệu trưởng xin nghỉ học tạm thời và bảo lưu kết quả đã học trong các trường hợp sau: Được động viên vào các lực lượng vũ trang; Bị ốm hoặc tai nạn phải điều trị thời gian dài, nhưng phải có giấy xác nhận của cơ quan y tế cấp quận, huyện trở lên; Thai sản; Được cơ quan cử đi công tác nước ngoài dài ngày; ",Quy_Che_Quy_Dinh
2027,"- Vì nhu cầu cá nhân; trường hợp này, sinh viên phải học ít nhất một học kỳ ở trường, không rơi vào các trường hợp bị buộc thôi học quy định tại Điều 16 của Quy chế này và phải đạt điểm trung bình tích lũy không dưới 2,00. ",Quy_Che_Quy_Dinh
2028,Thời gian nghỉ học tạm thời vì nhu cầu cá nhân không vượt quá 6 tháng và phải được tính vào thời gian học chính thức quy định tại Điều 4 của Quy chế này. ,Quy_Che_Quy_Dinh
2029,2. Sinh viên nghỉ học tạm thời khi muốn trở lại học tiếp tại trường phải viết đơn gửi Phòng Đào tạo ít nhất một tháng trước khi bắt đầu học kỳ mới. ,Quy_Che_Quy_Dinh
2030,Điều 16. Cảnh báo kết quả học tập và buộc thôi học ,Quy_Che_Quy_Dinh
2031,"1. Cảnh báo kết quả học tập. Sau mỗi học kỳ, Nhà trường sẽ có thông báo cảnh báo kết quả học tập với những sinh viên có kết quả học tập kém. ",Quy_Che_Quy_Dinh
2032,Việc cảnh cáo này nhằm giúp sinh viên có kết quả học tập kém biết; từ đó có phương án học tập phù hợp để có thể tốt nghiệp trong thời hạn học tập cho phép. ,Quy_Che_Quy_Dinh
2033,"Việc cảnh báo kết quả học tập của sinh viên dựa trên các điều kiện sau: Có điểm trung bình chung học kỳ đạt dưới 0,80 đối với 2 học kỳ đầu của khóa học; đạt dưới 1,00 đối với các học kỳ tiếp theo; Có ĐTBCTL trong hai học kỳ liên tiếp đạt dưới 1,1; ",Quy_Che_Quy_Dinh
2034,"2. Buộc thôi học. Sau mỗi năm học, Nhà trường sẽ xem xét và thông báo sinh viên bị buộc thôi học nếu rơi vào một trong các trường hợp sau: ",Quy_Che_Quy_Dinh
2035,- Tự ý bỏ học hai học kỳ liên tiếp; ,Quy_Che_Quy_Dinh
2036,"- Sinh viên đã bị cảnh báo 2 lần tính từ đầu khóa học, nhưng vẫn rơi vào một trong hai trường hợp nêu ở khoản 1 của Điều này; ",Quy_Che_Quy_Dinh
2037,"- Có điểm trung bình chung tích lũy đạt dưới 1,2 đối với sinh viên năm thứ nhất; dưới 1,4 đối với sinh viên năm thứ hai; dưới 1,6 đối với sinh viên năm thứ ba; dưới 1,8 đối với sinh viên năm cuối khóa; ",Quy_Che_Quy_Dinh
2038,- Vượt quá thời gian được phép học tại trường như quy định tại Điều 4 của Quy chế này; ,Quy_Che_Quy_Dinh
2039,"3. Chậm nhất là một tháng sau khi sinh viên có quyết định buộc thôi học, Nhà trường thông báo về địa phương nơi sinh viên có hộ khẩu thường trú. ",Quy_Che_Quy_Dinh
2040,Trường hợp những sinh viên bị thôi học theo quy định nếu có nhu cầu học chương trình thấp hơn thì tùy theo từng trường hợp và mức độ vi phạm sẽ được xem xét cho học và được bảo lưu các học phần đã đạt. ,Quy_Che_Quy_Dinh
2041,"Điều 17. Chuyển trường, chuyển ngành, chuyển hệ đào tạo ",Quy_Che_Quy_Dinh
2042,"1. Sinh viên được xét chuyển trường nếu có các điều kiện sau đây: - Trong thời gian học tập, nếu gia đình chuyển nơi cư trú hoặc sinh viên có hoàn cảnh khó khăn, cần thiết phải chuyển đến trường gần nơi cư trú của gia đình để thuận lợi trong học tập; - Xin chuyển đến trường có cùng ngành hoặc thuộc cùng nhóm ngành với ngành đào tạo mà sinh viên đang học; - Được sự đồng ý của hiệu trưởng trường xin chuyển đi và trường xin chuyển đến; - Không thuộc một trong các trường hợp không được phép chuyển trường quy định tại Khoản 2 Điều này. ",Quy_Che_Quy_Dinh
2043,2. Sinh viên không được phép chuyển trường trong các trường hợp sau: - Sinh viên đã tham dự xét tuyển có kết quả xét tuyển thấp hơn điểm xét tuyển của trường xin chuyển đến; - Sinh viên thuộc diện nằm ngoài vùng tuyển quy định của trường xin chuyển đến; - Sinh viên năm thứ nhất và năm cuối khóa; - Sinh viên đang trong thời gian bị kỷ luật từ cảnh cáo trở lên. ,Quy_Che_Quy_Dinh
2044,3. Thủ tục chuyển trường. - Sinh viên xin chuyển trường phải làm hồ sơ xin chuyển trường theo quy định của Nhà trường. ,Quy_Che_Quy_Dinh
2045,"Đối với các trường hợp sinh viên được chấp nhận chuyển đến, Hiệu trưởng sẽ quyết định việc học tập tiếp tục của sinh viên, công nhận các học phần mà sinh viên chuyển đến, quy định việc chuyển đổi kết quả và số học phần phải học bổ sung trên cơ sở so sánh chương trình ở trường sinh viên xin chuyển đi và trường xin chuyển đến. ",Quy_Che_Quy_Dinh
2046,4. Sinh viên học hết năm thứ nhất nếu có nguyện vọng chuyển ngành sẽ được Nhà trường xem xét cho chuyển sang học một ngành học khác hoặc một chương trình đào tạo khác nếu đáp ứng đầy đủ các điều kiện sau: a. Có điểm xét tuyển trong kỳ tuyển sinh đại học cao hơn điểm chuẩn trúng tuyển (cùng phương thức và cùng tổ hợp môn xét tuyển) của ngành/chương trình muốn chuyển sang học. b. Không bị cảnh báo học tập hoặc bị xét thi hành kỷ luật. ,Quy_Che_Quy_Dinh
2047,5. Sinh viên hệ đại trà có thể xin chuyển sang hệ chất lượng cao của Trường nếu thỏa mãn các điều kiện của Khoản 4 Điều này. ,Quy_Che_Quy_Dinh
2048,6. Khi sinh viên chuyển ngành học thì những học phần đã được tích lũy sẽ không phải học lại khi học ở ngành mới nếu ngành mới có học phần này. ,Quy_Che_Quy_Dinh
2049,"Đối với sinh viên từ trường khác chuyển đến, Nhà trường dựa vào kết quả học tập của sinh viên để xem xét miễn (chuyển điểm) cho các học phần tương ứng trong chương trình đào tạo. ",Quy_Che_Quy_Dinh
2050,Thời gian có giá trị của các học phần không quá thời gian tối đa được phép học tại trường tùy theo từng bậc học. ,Quy_Che_Quy_Dinh
2051,Điều 18. Học cùng lúc hai chương trình ,Quy_Che_Quy_Dinh
2052,"1. Trong quá trình học tập tại trường, nếu có đủ điều kiện và khả năng, sinh viên có thể đăng ký học thêm một chương trình (ngành) thứ hai để khi tốt nghiệp được cấp hai văn bằng hoặc học thêm các học phần ngoài chương trình đào tạo của ngành đang học để bổ sung kiến thức. ",Quy_Che_Quy_Dinh
2053,"Sinh viên muốn học chương trình thứ hai phải làm đơn theo mẫu do nhà trường phát hành, nộp về Phòng Đào tạo xin học thêm chương trình thứ hai. ",Quy_Che_Quy_Dinh
2054,"2. Điều kiện để học cùng lúc hai chương trình: a. Ngành đào tạo chính ở chương trình thứ hai phải khác ngành đào tạo chính ở chương trình thứ nhất; b. Sau khi đã kết thúc học kỳ thứ nhất năm học đầu tiên của chương trình thứ nhất và sinh viên không thuộc diện xếp hạng học lực yếu; c. Trong quá trình sinh viên học cùng lúc hai chương trình, nếu điểm trung bình chung học kỳ đạt dưới 2,00 thì phải dừng học thêm chương trình thứ hai ở học kỳ tiếp theo. ",Quy_Che_Quy_Dinh
2055,"3. Thời gian tối đa được phép học tập tại trường đối với sinh viên học cùng lúc hai chương trình là thời gian tối đa quy định cho chương trình thứ nhất, quy định tại Khoản 2, Điều 4 của Quy chế này. ",Quy_Che_Quy_Dinh
2056,"Khi học chương trình thứ hai, sinh viên được bảo lưu điểm của những học phần có nội dung và khối lượng kiến thức tương đương có trong chương trình thứ nhất. ",Quy_Che_Quy_Dinh
2057,"4. Sinh viên chỉ được xét tốt nghiệp chương trình thứ hai, nếu có đủ điều kiện tốt nghiệp ở chương trình thứ nhất. ",Quy_Che_Quy_Dinh
2058,Điều 14. Xếp hạng năm đào tạo và học lực ,Quy_Che_Quy_Dinh
2059,"1. Sau mỗi học kỳ, căn cứ vào khối lượng kiến thức tích lũy, SV được xếp hạng năm đào tạo như sau: - Sinh viên năm thứ nhất: Nếu khối lượng kiến thức tích lũy dưới 33 tín chỉ. - Sinh viên năm thứ hai: Nếu khối lượng kiến thức tích lũy từ 33 tín chỉ đến dưới 66 tín chỉ. - Sinh viên năm thứ ba: Nếu khối lượng kiến thức tích lũy từ 66 tín chỉ đến dưới 100 tín chỉ. - Sinh viên năm thứ tư: Nếu khối lượng kiến thức tích lũy từ 100 tín chỉ trở lên. ",Quy_Che_Quy_Dinh
2060,"2. Sau mỗi học kỳ, căn cứ vào điểm trung bình chung tích lũy sinh viên được xếp hạng về học lực như sau: - Hạng bình thường: Nếu có điểm trung bình tích luỹ đạt từ 2,00 trở lên. - Hạng yếu: Nếu có điểm trung bình tích luỹ đạt dưới 2,00 nhưng chưa rơi vào trường hợp bị buộc thôi học ",Quy_Che_Quy_Dinh
2061,Điều 1. Phạm vi điều chỉnh và đối tượng áp dụng về việc dạy - học đối với đào tạo trực tuyến ,Quy_Che_Quy_Dinh
2062,"1. Văn bản này quy định về dạy và học trực tuyến đối với các môn học/học phần (sau đây gọi chung là học phần) thuộc các chương trình đào tạo tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh (sau đây gọi là Trường/Nhà trường), bao gồm: những quy định chung; tổ chức và quản lý đào tạo; quyền hạn và trách nhiệm của các đơn vị và cá nhân có liên quan; tổ chức thực hiện và xử lý vi phạm. ",Quy_Che_Quy_Dinh
2063,"2. Quy định này áp dụng đối với các Phòng, Trung tâm chức năng, đơn vị đào tạo, giảng viên, học viên, sinh viên (sau đây gọi chung là người học) tham gia vào quá trình dạy và học trực tuyến tại Trường. ",Quy_Che_Quy_Dinh
2064,Điều 2. Một số định nghĩa về việc dạy - học đối với đào tạo trực tuyến ,Quy_Che_Quy_Dinh
2065,"1. Dạy và học trực tuyến là hình thức dạy – học có sử dụng kết nối mạng internet để thực hiện việc giảng dạy và học tập. Qua đó người dạy và người học có thể tương tác với nhau thông qua hệ thống quản lý học tập LMS (Learning Management System) và các công cụ phục vụ cho giao tiếp trực tuyến; người học có thể tự học mọi lúc, mọi nơi thông qua các học liệu điện tử đa phương tiện (lời giảng, lời thuyết minh, âm thanh, hình ảnh, video, đồ họa). ",Quy_Che_Quy_Dinh
2066,"2. Học liệu điện tử là tập hợp các phương tiện điện tử phục vụ dạy và học, bao gồm: giáo trình, tài liệu tham khảo, bài kiểm tra đánh giá, bản trình chiếu, bảng dữ liệu, các tệp âm thanh, hình ảnh, video, bài giảng điện tử, phần mềm dạy học, thí nghiệm ảo. ",Quy_Che_Quy_Dinh
2067,Điều 3. Mục đích của dạy – học trực tuyến ,Quy_Che_Quy_Dinh
2068,"1. Dạy và học trực tuyến nhằm tăng cường ứng dụng công nghệ thông tin, truyền thông trong dạy – học; giảm mật độ tập trung người học tại Trường; phát triển năng lực tự học, tự nghiên cứu và đáp ứng nhu cầu học tập mọi lúc, mọi nơi của người học. ",Quy_Che_Quy_Dinh
2069,"2. Dạy và học trực tuyến được triển khai như một phương thức đào tạo chính, phù hợp với tình hình thực tế của Trường khi thiên tai, dịch bệnh xảy ra nhằm giúp người học tiếp thu kiến thức, kỹ năng mà không phải đến giảng đường và vẫn đảm bảo kế hoạch giảng dạy theo tiến độ đào tạo đã được Nhà trường xây dựng, ban hành. ",Quy_Che_Quy_Dinh
2070,Điều 6. Đánh giá kết quả học tập về việc dạy - học đối với đào tạo trực tuyến ,Quy_Che_Quy_Dinh
2071,"1. Việc đánh giá kết quả học tập của người học được thực hiện nghiêm túc, đầy đủ từ chuyên cần đến kết quả học tập; đánh giá chuẩn đầu ra của học phần theo đúng quy định hiện hành của Nhà trường. ",Quy_Che_Quy_Dinh
2072,"2. Người học được công nhận kết quả học tập của học phần được đào tạo trực tuyến khi có đầy đủ các cột điểm thường kỳ, giữa kỳ, cuối kỳ theo quy định của học phần. ",Quy_Che_Quy_Dinh
2073,"3. Việc tổ chức kiểm tra giữa kỳ, cuối kỳ của học phần được thực hiện khi người học thực hiện đầy đủ khối lượng học tập theo đề cương chi tiết học phần. Việc tổ chức kiểm tra giữa kỳ, cuối kỳ có thể thực hiện theo nhiều hình thức. Riêng đối với hình thức kiểm tra trực tuyến, Nhà trường cho phép tổ chức khi đơn vị đào tạo và các Phòng, Trung tâm chức năng có liên quan giám sát được hệ thống thi và kiểm tra trực tuyến đảm bảo trung thực, công bằng, khách quan theo yêu cầu chuẩn đầu ra của từng học phần trong chương trình đào tạo. ",Quy_Che_Quy_Dinh
2074,"4. Nhà trường sẽ có quy định riêng về cách thức kiểm tra, đánh giá đối với các học phần được dạy – học trực tuyến. ",Quy_Che_Quy_Dinh
2075,"5. Quá trình đánh giá kết quả học tập trực tuyến phải được lưu trữ để phục vụ cho công tác thanh tra, kiểm tra. ",Quy_Che_Quy_Dinh
2076,Điều 7. Quy định khi tham gia lớp học trực tuyến ,Quy_Che_Quy_Dinh
2077,1. Người học phải tham gia đầy đủ các buổi học theo thời khoá biểu (không được tự ý nghỉ quá 20% số tiết theo Quy chế đào tạo hiện hành). ,Quy_Che_Quy_Dinh
2078,"2. Người học phải chuẩn bị đầy đủ tài liệu, dụng cụ học tập theo yêu cầu của từng môn học, vào học trước 5 phút để chuẩn bị máy tính cá nhân/điện thoại di động và đăng nhập tài khoản lớp học. ",Quy_Che_Quy_Dinh
2079,"3. Tuyệt đối không cung cấp ID, pass và link lớp học cho người không liên quan và để người không liên quan tham gia tiết học. ",Quy_Che_Quy_Dinh
2080,"4. Người học phải bật/tắt mic, camera khi tham gia học tùy theo yêu cầu của giảng viên; trang phục phải gọn gàng, chỉnh tề, tư thế ngồi học ngay ngắn trước màn hình lớp học; không làm việc riêng trong giờ học; khi trao đổi với giảng viên, người học phải bật camera và ngồi trước màn hình để giảng viên nhận thấy sự hiện diện của người học và tương tác. ",Quy_Che_Quy_Dinh
