STT,Contents,Labels,length,clean_text
5812,"Các sinh viên tiêu chuẩn có thể muốn chuyển sang trình độ tiếng Anh cao hơn / nâng cao / chất lượng cao của trường nếu họ đáp ứng các tiêu chuẩn tại điểm A, về hai trong số những điều này. Các sinh viên đã nâng cao trình độ tiếng Anh / mức cao / mức nâng cao của họ sẽ không được yêu cầu chuyển sang lớp thạc sĩ của trường. Xin vui lòng thay đổi quyết định chỉ từ học kỳ thứ hai của khóa học;",Quy_Che_Quy_Dinh,85,các sinh viên tiêu chuẩn có thể muốn chuyển sang trình độ tiếng anh cao hơn nâng cao chất lượng cao của trường nếu họ đáp ứng các tiêu chuẩn tại điểm a về hai trong số những điều này các sinh viên đã nâng cao trình độ tiếng anh mức cao mức nâng cao của họ sẽ không được yêu cầu chuyển sang lớp thạc sĩ của trường xin vui lòng thay đổi quyết định chỉ từ học kỳ thứ hai của khóa học
5813,"Sinh viên được coi là chuyển từ hình thức đào tạo chính thức sang hình thức học tập hoặc đào tạo từ xa nếu vẫn còn đủ thời gian để học theo quy định pháp luật với khoảng 4 quy tắc, 2 trong số các quy tắc này liên quan đến hình thức di chuyển vào.",Quy_Che_Quy_Dinh,56,sinh viên được coi là chuyển từ hình thức đào tạo chính thức sang hình thức học tập hoặc đào tạo từ xa nếu vẫn còn đủ thời gian để học theo quy định pháp luật với khoảng 4 quy tắc 2 trong số các quy tắc này liên quan đến hình thức di chuyển vào
5814,"di chuyển các cơ sở của sinh viên để được tuyển dụng theo tiêu đề của trường, cơ sở của trường theo đó.",Quy_Che_Quy_Dinh,23,di chuyển các cơ sở của sinh viên để được tuyển dụng theo tiêu đề của trường cơ sở của trường theo đó
5816,"Trong các trường hợp khác, việc chuyển nhượng cơ sở học tập sẽ được xem xét và quyết định bởi hiệu trưởng.",Quy_Che_Quy_Dinh,22,trong các trường hợp khác việc chuyển nhượng cơ sở học tập sẽ được xem xét và quyết định bởi hiệu trưởng
5817,Điều 14: Tiếp tục việc học và gia hạn thời gian học tập của bạn.,Quy_Che_Quy_Dinh,15,điều 14 tiếp tục việc học và gia hạn thời gian học tập của bạn
5818,tiếp tục học sinh một lần nữa trong một trong những trường hợp sau đây được xem xét để xem xét thêm.,Quy_Che_Quy_Dinh,22,tiếp tục học sinh một lần nữa trong một trong những trường hợp sau đây được xem xét để xem xét thêm
5819,Học sinh trong một trong những trường hợp sau đây được xem xét để tiếp tục học:,Quy_Che_Quy_Dinh,17,học sinh trong một trong những trường hợp sau đây được xem xét để tiếp tục học
5820,nghỉ học tạm thời theo quy định mười của quy tắc này;,Quy_Che_Quy_Dinh,12,nghỉ học tạm thời theo quy định mười của quy tắc này
5821,"Sau khi thời hạn hết hạn do vi phạm kỷ luật, nhưng vẫn trong quá trình học theo quy định của pháp luật tại khoảng 4nd của quy định này;",Quy_Che_Quy_Dinh,30,sau khi thời hạn hết hạn do vi phạm kỷ luật nhưng vẫn trong quá trình học theo quy định của pháp luật tại khoảng 4nd của quy định này
5822,"Các sinh viên muốn tiếp tục học phải nộp đơn để kiểm tra, xác nhận và quay lại phòng đào tạo tại hội đồng phê duyệt chậm nhất trong một tháng trước khi bắt đầu học kỳ tiếp theo;",Quy_Che_Quy_Dinh,39,các sinh viên muốn tiếp tục học phải nộp đơn để kiểm tra xác nhận và quay lại phòng đào tạo tại hội đồng phê duyệt chậm nhất trong một tháng trước khi bắt đầu học kỳ tiếp theo
5823,"Khi sinh viên được phép ngừng học và thời gian học trước khi họ quay trở lại Trường Cao đẳng Công nghiệp Lake City, tất cả đều được tính vào thời gian đào tạo của họ. Khi họ ra khỏi trường, nếu họ không sẵn sàng tốt nghiệp, họ buộc phải bỏ học.",Quy_Che_Quy_Dinh,53,khi sinh viên được phép ngừng học và thời gian học trước khi họ quay trở lại trường cao đẳng công nghiệp lake city tất cả đều được tính vào thời gian đào tạo của họ khi họ ra khỏi trường nếu họ không sẵn sàng tốt nghiệp họ buộc phải bỏ học
5824,các gia hạn của thời gian học tập của sinh viên.,Quy_Che_Quy_Dinh,11,các gia hạn của thời gian học tập của sinh viên
5825,"Dừng học sinh khỏi trường vì nghĩa vụ quân sự, phục vụ cảnh sát dân sự, tự vệ: thời gian học tối đa được cộng thêm bởi thời gian tạm dừng do nghĩa vụ với nhà nước (không quá hai năm) và dựa trên bằng chứng của các tổ chức, cơ quan có thẩm quyền được cấp phép;",Quy_Che_Quy_Dinh,58,dừng học sinh khỏi trường vì nghĩa vụ quân sự phục vụ cảnh sát dân sự tự vệ thời gian học tối đa được cộng thêm bởi thời gian tạm dừng do nghĩa vụ với nhà nước không quá hai năm và dựa trên bằng chứng của các tổ chức cơ quan có thẩm quyền được cấp phép
5826,"Trong những trường hợp cực đoan, hiệu trưởng xem xét quyết định gia hạn thời gian đào tạo cho sinh viên, nhưng không vượt quá 2-2 lần thời gian chính của khóa đào tạo tương ứng.",Quy_Che_Quy_Dinh,37,trong những trường hợp cực đoan hiệu trưởng xem xét quyết định gia hạn thời gian đào tạo cho sinh viên nhưng không vượt quá 2 2 lần thời gian chính của khóa đào tạo tương ứng
5827,"Trong quá trình học tập ở trường, nếu đủ điều kiện và tiêu chuẩn, học sinh có thể đăng ký học một chương trình thứ hai để khi tốt nghiệp nhận được bằng thứ hai hoặc một khóa học bổ sung để mở rộng kiến thức.",Quy_Che_Quy_Dinh,46,trong quá trình học tập ở trường nếu đủ điều kiện và tiêu chuẩn học sinh có thể đăng ký học một chương trình thứ hai để khi tốt nghiệp nhận được bằng thứ hai hoặc một khóa học bổ sung để mở rộng kiến thức
5828,"Các sinh viên chỉ được đăng ký chương trình thứ hai kể từ khi họ được lên lịch cho năm thứ hai của chương trình đầu tiên. Tại thời điểm đăng ký, các sinh viên phải đáp ứng một trong hai điều kiện sau:",Quy_Che_Quy_Dinh,44,các sinh viên chỉ được đăng ký chương trình thứ hai kể từ khi họ được lên lịch cho năm thứ hai của chương trình đầu tiên tại thời điểm đăng ký các sinh viên phải đáp ứng một trong hai điều kiện sau
5829,tức là g.b.ltl từ hai giờ trở đi (trên thang điểm 4) và đã đạt điều kiện thắng của chương trình thứ hai trong năm đầu đại học.,Quy_Che_Quy_Dinh,30,tức là g b ltl từ hai giờ trở đi trên thang điểm 4 và đã đạt điều kiện thắng của chương trình thứ hai trong năm đầu đại học
5830,"Trong khóa học của sinh viên năm thứ hai, nếu điểm trung bình đạt được dưới 2.00 (trên thang điểm 4), hoặc những sinh viên đang ở trình độ học vấn thấp hơn sẽ được cảnh báo ngừng theo học chương trình thứ hai vào học kỳ tiếp theo. Khi đó, sinh viên sẽ bị xóa khỏi danh sách đã đăng ký chương trình thứ hai và sẽ không hoàn lại học phí, chi phí cho những sinh viên đã đăng ký chương trình đó.",Quy_Che_Quy_Dinh,86,trong khóa học của sinh viên năm thứ hai nếu điểm trung bình đạt được dưới 2 00 trên thang điểm 4 hoặc những sinh viên đang ở trình độ học vấn thấp hơn sẽ được cảnh báo ngừng theo học chương trình thứ hai vào học kỳ tiếp theo khi đó sinh viên sẽ bị xóa khỏi danh sách đã đăng ký chương trình thứ hai và sẽ không hoàn lại học phí chi phí cho những sinh viên đã đăng ký chương trình đó
5831,"Số lượng học tập tối đa được phép tại trường cho học sinh lớp 2 là thời gian tối đa cần thiết cho chương trình đầu tiên được chỉ định theo quy tắc khoảng 4. Khi học sinh học chương trình thứ hai, họ được công nhận về kết quả học tập của nội dung và số lượng kiến thức tương ứng có sẵn trong chương trình đầu tiên.",Quy_Che_Quy_Dinh,69,số lượng học tập tối đa được phép tại trường cho học sinh lớp 2 là thời gian tối đa cần thiết cho chương trình đầu tiên được chỉ định theo quy tắc khoảng 4 khi học sinh học chương trình thứ hai họ được công nhận về kết quả học tập của nội dung và số lượng kiến thức tương ứng có sẵn trong chương trình đầu tiên
5832,Sinh viên được đăng ký tốt nghiệp từ chương trình thứ hai nếu họ đủ điều kiện tốt nghiệp từ chương trình thứ nhất.,Quy_Che_Quy_Dinh,24,sinh viên được đăng ký tốt nghiệp từ chương trình thứ hai nếu họ đủ điều kiện tốt nghiệp từ chương trình thứ nhất
5833,đánh giá các phần và ghi nhận kết quả học tập,Quy_Che_Quy_Dinh,11,đánh giá các phần và ghi nhận kết quả học tập
5834,vấn đề 18: thành phần của mỗi bài học,Quy_Che_Quy_Dinh,9,vấn đề 18 thành phần của mỗi bài học
5835,"Xem xét kết quả học tập của sinh viên cho từng phần là để đánh giá toàn bộ quá trình học tập, cụ thể hóa thông qua các điểm thành phần của yếu tố học tập.",Quy_Che_Quy_Dinh,36,xem xét kết quả học tập của sinh viên cho từng phần là để đánh giá toàn bộ quá trình học tập cụ thể hóa thông qua các điểm thành phần của yếu tố học tập
5836,Mỗi sinh viên được đánh giá qua ba thành phần sau:,Quy_Che_Quy_Dinh,11,mỗi sinh viên được đánh giá qua ba thành phần sau
5837,Điểm kiểm tra định kỳ/ Điểm tham gia: điểm mà giảng viên ghi chú; thời gian sinh viên tham gia trực tiếp trong lớp học (hoặc trực tuyến) và các hoạt động khác được chỉ định trong tiêu đề lớp học chi tiết;,Quy_Che_Quy_Dinh,43,điểm kiểm tra định kỳ điểm tham gia điểm mà giảng viên ghi chú thời gian sinh viên tham gia trực tiếp trong lớp học hoặc trực tuyến và các hoạt động khác được chỉ định trong tiêu đề lớp học chi tiết
5838,Điểm kiểm tra định kỳ phải có hai cột điểm cho các phần từ một đến hai tín chỉ và có ba cột điểm cho các phần từ ba tín chỉ trở lên. Điểm trung bình của kiểm tra là qubkttk bằng với trung bình của các điểm;,Quy_Che_Quy_Dinh,48,điểm kiểm tra định kỳ phải có hai cột điểm cho các phần từ một đến hai tín chỉ và có ba cột điểm cho các phần từ ba tín chỉ trở lên điểm trung bình của kiểm tra là qubkttk bằng với trung bình của các điểm
5839,"điểm kiểm tra giữa phần (còn được gọi là điểm kỳ và đại diện cho egk): đây là điểm mà giảng viên lưu ý, được chỉ định trong tiêu đề lớp học;",Quy_Che_Quy_Dinh,32,điểm kiểm tra giữa phần còn được gọi là điểm kỳ và đại diện cho egk đây là điểm mà giảng viên lưu ý được chỉ định trong tiêu đề lớp học
