STT,Contents,Labels
4306,Thông báo v/v dời lịch tổ chức thi Đánh giá năng lực Ngoại ngữ theo Khung năng lực Ngoại ngữ 6 bậc dùng cho Việt Nam (Kỳ thi ngày 20 - 21/7/2021),Thong_Tin_Truong
4307,Thông báo Lịch tổ chức Kỳ thi đánh giá năng lực ngoại ngữ trên máy tính theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam - năm 2021,Thong_Tin_Truong
4308,Thông báo v/v xét công nhận tốt nghiệp vào tháng 7 năm 2021,Thong_Tin_Truong
4309,Thông báo: V/v điều chỉnh thời hạn kết thúc học tập tại Trường,Thong_Tin_Truong
4310,"[Khẩn] Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học",Thong_Tin_Truong
4311,"Thông báo triển khai giảng dạy và học tập trực tuyến để đảm bảo phòng, chống dịch bệnh COVID-19 (Lần 2)",Thong_Tin_Truong
4312,"Thông báo v/v đăng ký học phần và đóng học phí học kỳ 1, năm học 2021 - 2022",Thong_Tin_Truong
4313,Thông báo v/v sử dụng cổng thông tin điện tử để đăng ký xét tuyển đại học chính quy năm 2021,Thong_Tin_Truong
4314,Thông báo V/V khai báo y tế,Thong_Tin_Truong
4315,Thông báo v/v tạm ngưng các hoạt động giáo dục trực tiếp tại trường (lần 2),Thong_Tin_Truong
4316,Thông báo tuyển dụng viên chức năm 2021,Thong_Tin_Truong
4317,Thông báo v/v tạm ngưng các hoạt động giáo dục trực tiếp tại trường,Thong_Tin_Truong
4318,"Thông báo v/v triển khai giảng dạy và học tập trực tuyến để đảm bảo phòng, chống dịch bệnh COVID-19",Thong_Tin_Truong
4319,"Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học sau thời gian nghỉ lễ",Thong_Tin_Truong
4320,Thông báo v/v khai báo y tế dành cho sinh viên sau kỳ nghỉ lễ Ngày Giải phóng miền Nam (30/4) và Ngày Quốc tế lao động (01/5) năm 2021,Thong_Tin_Truong
4321,"Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học",Thong_Tin_Truong
4322,Đề án tổ chức thi đánh giá năng lực tiếng Anh theo Khung năng lực ngoại ngữ 6 bậc dùng cho Việt Nam tại Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4323,Thông báo V/v triển khai cài đặt và sử dụng ứng dụng VssID-BHXH số trên thiết bị di động thông minh trong sinh viên Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4324,Kế hoạch khám sức khỏe định kỳ viên chức - người lao động năm 2021,Thong_Tin_Truong
4325,"Thông báo v/v nghỉ lễ Ngày Giỗ tổ Hùng Vương (10/3 âm lịch), Ngày Giải phóng miền Nam (30/4) và Ngày Quốc tế lao động (01/5) năm 2021",Thong_Tin_Truong
4326,Quyết định v/v ban hành Quy định về quản lý và sử dụng Hệ thống thư điện tử,Thong_Tin_Truong
4327,Thông báo v/v đăng ký học phần và đóng học phí học kỳ III năm học 2020 - 2021,Thong_Tin_Truong
4328,Thông báo v/v nghỉ học trong thời gian thi Đánh giá năng lực năm 2021 do Đại học Quốc gia Thành phố Hồ Chí Minh tổ chức đặt tại cụm thi Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4329,"Kế hoạch tổ chức Diễn đàn ""Quyền Sở hữu trí tuệ đối với doanh nghiệp vừa và nhỏ""",Thong_Tin_Truong
4330,"Thông báo v/v tham dự Hội nghị Đại biểu viên chức, người lao động năm 2021",Thong_Tin_Truong
4331,"Thông báo v/v trở lại trường làm việc và học tập đối với giảng viên, học viên, sinh viên Trường Đại học Công nghiệp Thành phố Hồ Chí Minh",Thong_Tin_Truong
4332,Thông báo v/v thực hiện kế hoạch xét công nhận tốt nghiệp vào tháng 6 năm 2021,Thong_Tin_Truong
4333,Thông báo v/v gia hạn thời gian nộp bài báo Hội nghị Khoa học trẻ lần 3 năm 2021,Thong_Tin_Truong
4334,Thông báo thời hạn học tập tại trường của sinh viên Trường Đại học Công nghiệp TP.HCM,Thong_Tin_Truong
4335,"Thông báo V/v tăng cường phòng, chống dịch COVID-19 trong trường học sau thời gian nghỉ Tết Nguyên đán Tân Sửu năm 2021",Thong_Tin_Truong
4336,Thông báo V/v triển khai giảng dạy và học tập trực tuyến sau thời gian nghỉ Tết Nguyên đán Tân Sửu 2021,Thong_Tin_Truong
4337,"Thông báo v/v dừng đến trường nhằm đảm bảo phòng, chống dịch COVID-19",Thong_Tin_Truong
4338,Tiến độ đào tạo năm học 2021 - 2022,Thong_Tin_Truong
4339,"Thông báo khẩn v/v tăng cường phòng, chống dịch bệnh Covid-19 trong trường học",Thong_Tin_Truong
4340,"Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học",Thong_Tin_Truong
4341,Kế hoạch tổ chức Hội nghị Khoa học trẻ lần thứ 3 - năm 2021,Thong_Tin_Truong
4342,Thông báo v/v nộp hồ sơ đăng ký xét bổ nhiệm chức danh phó giáo sư của Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4343,Thông báo về nhu cầu xét bổ nhiệm chức danh phó giáo sư,Thong_Tin_Truong
4344,"Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học",Thong_Tin_Truong
4345,"Thông báo v/v sinh viên tham gia Bảo hiểm y tế tháng 11, 12/2020",Thong_Tin_Truong
4346,"Thông báo v/v nghỉ Tết Dương lịch, Tết Nguyên đán Tân Sửu năm 2021 và nghỉ học nhân ngày Nhà giáo Việt Nam 20/11 năm 2020",Thong_Tin_Truong
4347,Thông báo tuyển dụng viên chức năm 2020,Thong_Tin_Truong
4348,"Thông báo v/v đăng ký học phần và đóng học phí học kỳ II, năm học 2020 - 2021",Thong_Tin_Truong
4349,"Thông báo mốc thời gian thi tốt nghiệp đợt thi lại tốt nghiệp vào tháng 01 năm 2021 (Các lớp Cao đẳng nghề khoá 8, 9, 10)",Thong_Tin_Truong
4350,Thông báo v/v thực hiện kế hoạch thi lại tốt nghiệp cho sinh viên bậc cao đẳng nghề và xét công nhận tốt nghiệp vào tháng 01 năm 2021,Thong_Tin_Truong
4351,Thông báo v/v tổ chức Lễ Khai giảng năm học 2020 - 2021 và Ngày hội chào đón Tân sinh viên,Thong_Tin_Truong
4352,Thông báo v/v tổ chức Lễ bế giảng và phát Bằng Tốt nghiệp năm 2020,Thong_Tin_Truong
4353,Kế hoạch khám sức khỏe cho sinh viên khóa mới nhập học năm học 2020 - 2021,Thong_Tin_Truong
4354,Thông báo v/v gia hạn thời gian nhận bài tham gia Hội nghị Khoa học trẻ 2020,Thong_Tin_Truong
4355,Thông báo về việc điều chỉnh thời hạn kết thúc học ở trường,Thong_Tin_Truong
4356,"Kế hoạch triển khai công tác tuyên truyền, giáo dục pháp luật về An toàn giao thông đầu năm học mới 2020 - 2021",Thong_Tin_Truong
4357,"Thông báo v/v tăng cường phòng, chống dịch Covid-19 trong trường học",Thong_Tin_Truong
4358,"Hướng dẫn v/v thực hiện chính sách miễn, giảm học phí, hỗ trợ chi phí học tập năm học 2020 - 2021",Thong_Tin_Truong
4359,Thông báo v/v thực hiện kế hoạch xét công nhận tốt nghiệp vào tháng 10 năm 2020,Thong_Tin_Truong
4360,Thông báo v/v nghỉ Lễ Quốc Khánh ngày 2/9 năm 2020,Thong_Tin_Truong
4361,Thông báo v/v nghỉ học trong thời gian thi Đánh giá năng lực năm 2020,Thong_Tin_Truong
4362,Quyết định v/v ban hành Quy định hoạt động Sở hữu trí tuệ trong Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4363,"Thông báo v/v tăng cường phòng, chống dịch Covid-19",Thong_Tin_Truong
4364,Thông báo kế hoạch nghỉ hè đối với sinh viên năm 2020,Thong_Tin_Truong
4365,"Thông báo về việc đăng ký học phần và đóng học phí học kỳ I, năm học 2020 - 2021",Thong_Tin_Truong
4366,Thông báo v/v Quy đổi chứng chỉ tiếng Anh quốc tế tương đương dùng trong tuyển sinh bậc đại học hệ chính quy năm 2020,Thong_Tin_Truong
4367,Thông báo Thời gian học tập tại trường của sinh viên Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4368,Thông báo v/v học Tiếng Anh của sinh viên Trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4369,Thông báo v/v điều chỉnh thành phần Ban Tổ chức và các mốc thời gian tổ chức Hội nghị Khoa học trẻ lần 2 - năm 2020 (điều chỉnh lần 2),Thong_Tin_Truong
4370,Thông báo v/v đăng ký học phần và đóng học phí đối với các lớp học phần mở trong thời gian nghỉ hè năm học 2019 - 2020,Thong_Tin_Truong
4371,"Kế hoạch tổ chức Ngày hội tuyển dụng, việc làm năm 2020",Thong_Tin_Truong
4372,"Thông báo mốc thời gian thi tốt nghiệp đợt thi lại tốt nghiệp vào tháng 7 năm 2020 dành cho các lớp cao đẳng nghề khoá 8, 9, 10",Thong_Tin_Truong
4373,Thông báo V/v thực hiện kế hoạch thi tốt nghiệp cho sinh viên bậc cao đẳng nghề vào tháng 7 năm 2020 và xét công nhận tốt nghiệp vào tháng 8 năm 2020,Thong_Tin_Truong
4374,"Thông báo V/v kéo dài thời gian nộp hồ sơ miễn, giảm học phí, hỗ trợ chi phí học tập học kỳ II, năm học 2019 - 2020",Thong_Tin_Truong
4375,"Thông báo V/v đi học trở lại của sinh viên, học viên sau thời gian tạm nghỉ để phòng, chống dịch Covid-19",Thong_Tin_Truong
4376,"Kế hoạch tổ chức Ngày Sách Việt Nam lần thứ 7, năm 2020",Thong_Tin_Truong
4377,Thông báo V/v triển khai giảng dạy qua mạng,Thong_Tin_Truong
4378,Thông báo về việc tiếp tục kéo dài thời gian nghỉ học của sinh viên và học viên do dịch bệnh COVID-19,Thong_Tin_Truong
4379,Thông báo V/v tiếp tục kéo dài thời gian nghỉ học của sinh viên và học viên do dịch bệnh Covid-19,Thong_Tin_Truong
4380,"Kế hoạch triển khai thực hiện các biện pháp phòng, chống dịch bệnh Covid-19 tại IUH",Thong_Tin_Truong
4381,Thông báo V/v kéo dài thời gian nghỉ học của sinh viên và học viên do dịch bệnh Covid-19,Thong_Tin_Truong
4382,Thông báo V/v kéo dài thời gian nghỉ học của sinh viên và học viên do dịch bệnh Covid-19,Thong_Tin_Truong
4383,"Thông báo V/v tiếp tục nghỉ học đối với học viên và sinh viên để phòng, chống dịch bệnh viêm đường hô hấp cấp do chủng mới của virus Corona gây ra",Thong_Tin_Truong
4384,"Thông báo V/v nghỉ học đối với học viên và sinh viên để phòng, chống dịch bệnh viêm đường hô hấp cấp do chủng mới của virus Corona gây ra trong trường học",Thong_Tin_Truong
4385,"Thông báo V/v phòng, chống dịch bệnh viêm đường hô hấp cấp do chủng mới của virus Corona gây ra trong trường học",Thong_Tin_Truong
4386,Thông báo V/v học bổ sung kiến thức của sinh viên tốt nghiệp bậc Cao đẳng nghề xét tuyển liên thông lên trình độ Đại học khóa 15 hệ Vừa làm vừa học,Thong_Tin_Truong
4387,"Thông báo V/v chi trả tiền miễn, giảm học phí, hỗ trợ chi phí học tập",Thong_Tin_Truong
4388,Kế hoạch tổ chức Hội nghị Khoa học trẻ lần 2 - năm 2020,Thong_Tin_Truong
4389,Kế hoạch thi tốt nghiệp hệ niên chế vào tháng 12/2019 và xét công nhận đốt nghiệp vào tháng 01/2020,Thong_Tin_Truong
4390,Thông báo V/v tuyển dụng giảng viên năm 2019,Thong_Tin_Truong
4391,"Thông báo V/v nghỉ Tết Dương lịch, Tết Nguyên đán Canh Tý năm 2020 và nghỉ học nhân ngày Nhà giáo Việt Nam 20/11 năm 2019",Thong_Tin_Truong
4392,"Lịch bế giảng, phát bằng tốt nghiệp năm 2019",Thong_Tin_Truong
4393,"Thông báo V/v xét cấp học bổng ""Sinh viên vượt khó, hiếu học"" năm 2019",Thong_Tin_Truong
4394,Thông báo V/v đăng ký học phần và đóng học phí học kỳ II năm học 2019-2020,Thong_Tin_Truong
4395,Thông báo V/v xét công nhận tốt nghiệp sinh viên đào tạo theo hệ thống tín chỉ vào tháng 10 năm 2019,Thong_Tin_Truong
4396,"Hướng dẫn V/v thực hiện chính sách miễn, giảm học phí, hỗ trợ chi phí học tập năm học 2019-2020",Thong_Tin_Truong
4397,Thông báo thực hiện khảo sát tình hình việc làm của sinh viên tốt nghiệp,Thong_Tin_Truong
4398,Quy chế công tác sinh viên 2019,Thong_Tin_Truong
4399,Thông báo kế hoạch nghỉ hè năm 2019,Thong_Tin_Truong
4400,Thông báo kế hoạch kiểm tra kết thúc khóa học và công nhận tốt nghiệp đối với trình độ sơ cấp nghề khóa 44 với học sinh hệ 9+ hoàn thành chương trình sơ cấp nghề,Thong_Tin_Truong
4401,Thông báo chương trình trao đổi sinh viên tại Hàn Quốc học kỳ hè (tháng 7 năm 2019),Thong_Tin_Truong
4402,"Thông báo về việc chi trả tiền miễn, giảm học phí, hỗ trợ chi phí học tập",Thong_Tin_Truong
4403,Thông báo về việc tổ chức đấu thầu dịch vụ căn tin năm 2019,Thong_Tin_Truong
4404,Ngày hội Tuyển dụng - Việc làm năm 2019 tại IUH,Thong_Tin_Truong
4405,"Thông báo về Lịch xét công nhận đạt tiêu chuẩn chức danh giáo sư, phó giáo sư năm 2019",Thong_Tin_Truong
4406,Thông báo V/v đăng ký học phần và đóng học phí học kỳ I năm học 2019-2020,Thong_Tin_Truong
4407,Kế hoạch triển khai công tác an toàn giao thông trong trường học năm 2019,Thong_Tin_Truong
4408,Kế hoạch thi và xét tốt nghiệp tháng 6 năm 2019,Thong_Tin_Truong
4409,Kế hoạch tổ chức Hội nghị khoa học trẻ lần 1 năm 2019,Thong_Tin_Truong
4410,"Thông báo V/v nghỉ lễ ngày Giỗ tổ Hùng Vương, ngày Giải phóng miền Nam và ngày Quốc tế lao động năm 2019",Thong_Tin_Truong
4411,Dự án “Nâng cao chất lượng giáo dục đại học” (SAHEP) do Ngân hàng Thế giới tài trợ chính thức có hiệu lực từ ngày 27/12/2018,Thong_Tin_Truong
4412,"Thông báo chương trình trao đổi sinh viên quốc tế (tháng 01 năm 2019) tại trường Đại học Nghị Lan, Đài Loan",Thong_Tin_Truong
4413,Thông báo thời hạn học tập tại trường của sinh viên trường Đại học Công nghiệp Thành phố Hồ Chí Minh,Thong_Tin_Truong
4414,Thông báo kết quả tuyển dụng giảng viên năm 2018,Thong_Tin_Truong
4415,"Thông báo v/v nghỉ Tết Dương lịch, Tết Nguyên đán Kỷ Hợi năm 2019 và nghỉ học nhân ngày Nhà giáo Việt Nam 20/11",Thong_Tin_Truong
4416,Thông báo v/v sinh viên tham gia Bảo hiểm y tế năm 2019,Thong_Tin_Truong
4417,Kế hoạch thi và xét tốt nghiệp đợt tháng 12 năm 2018,Thong_Tin_Truong
4418,Thông báo V/v tuyển dụng giảng viên năm 2018,Thong_Tin_Truong
4419,Mốc thời gian thi tốt nghiệp đợt tháng 12 năm 2018,Thong_Tin_Truong
4420,"Thông báo V/v xét cấp học bổng ""Sinh viên vượt khó, hiếu học""",Thong_Tin_Truong
4421,Thông báo v/v đăng ký học phần và đóng học phí học kỳ II năm học 2018-2019,Thong_Tin_Truong
4422,"Kế hoạch khai giảng lớp bồi dưỡng nghiệp vụ sư phạm cho giảng viên các trường ĐH, CĐ tổ chức tại IUH",Thong_Tin_Truong
4423,Kế hoạch lễ phát bằng tốt nghiệp năm 2018,Thong_Tin_Truong
4424,"Thông báo V/v hưởng ứng cuộc thi viết ""Sáng kiến, mô hình phổ biến, giáo dục pháp luật có hiệu quả cho thanh, thiếu niên""",Thong_Tin_Truong
4425,Thông báo V/v xét tuyển bổ sung hệ đại học chính quy năm 2018,Thong_Tin_Truong
4426,Thông báo v/v nghỉ lễ Quốc khánh ngày 02 tháng 09 năm 2018,Thong_Tin_Truong
4427,"Phân công trách nhiệm của các thành viên Đội phòng cháy chữa cháy, cứu nạn cứu hộ Trường Đại học Công nghiệp TP.HCM",Thong_Tin_Truong
4428,"Kế hoạch tổ chức ""Tuần sinh hoạt công dân - HSSV đầu khóa"" năm học 2018-2019",Thong_Tin_Truong
4429,"Hướng dẫn v/v thực hiện quy định miễn, giảm học phí, hỗ trợ chi phí học tập năm học 2018-2019",Thong_Tin_Truong
